id,title,handle,vendor,product_type,gender,concentration,volume,top_notes,heart_notes,base_notes,all_notes_raw,min_price,max_price,compare_at_price,discount_percent,is_available,total_variants,url,main_image,tags,created_at,published_at,description_plain,description_html
9055161417951,Awaan Gold,awaan-gold,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Orange, Bergamot","Orange Blossom, Jasmine","Musk, Sandalwood, Patchouli",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/awaan-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_462224e5-6c18-406d-9d39-6fa9882b4004.png?v=1749371030,,2025-05-16T03:29:41-04:00,2025-06-08T04:23:53-04:00,"Lattafa Pride Awaan Gold inspired by the Arabic words Latif for kindness and Lateefa for pleasant, Lattafa resonates with the luxury and elegance of the Arabian culture and it vividly captures the essence of its glorious heritage in its captivating fragrance.
Top Notes
Orange, Bergamot
Middle Notes
Orange Blossom, Jasmine
Base Notes
Musk, Sandalwood, Patchouli","<div class=""descnew"">
<p>

Lattafa Pride Awaan Gold inspired by the Arabic words Latif for kindness and Lateefa for pleasant, Lattafa resonates with the luxury and elegance of the Arabian culture and it vividly captures the essence of its glorious heritage in its captivating fragrance.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Orange, Bergamot</p>

<p><strong>Middle Notes</strong><br>Orange Blossom, Jasmine</p>
<p><strong>Base Notes</strong><br>Musk, Sandalwood, Patchouli</p>
</div>"
9055162171615,Ishq Al Shuyukh Gold,ishq-al-shuyukh-gold,Lattafa Pride,Women,Unisex,Eau De Parfum,3.4 oz,"Caramel, Saffron","Suede, Leather, Tonka Bean","Vanilla, Amber, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/ishq-al-shuyukh-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_534b5ae7-3109-40d2-9e5b-0584cbde547e.png?v=1749370978,,2025-05-16T03:30:01-04:00,2025-06-08T04:23:09-04:00,"The Lattafa Pride 2 Piece Set includes two captivating 3.4 oz Eau de Parfum sprays: Ishq Al Shuyukh Gold and Ishq Al Shuyukh Silver. Ishq Al Shuyukh Gold EDP Spray offers a luxurious and warm fragrance with rich, opulent notes, perfect for making a lasting impression.
Top Notes
Caramel, Saffron
Middle Notes
Suede, Leather, Tonka Bean
Base Notes
Vanilla, Amber, Musk","<div class=""descnew"">
<p>

The Lattafa Pride 2 Piece Set includes two captivating 3.4 oz Eau de Parfum sprays: Ishq Al Shuyukh Gold and Ishq Al Shuyukh Silver. Ishq Al Shuyukh Gold EDP Spray offers a luxurious and warm fragrance with rich, opulent notes, perfect for making a lasting impression.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Caramel, Saffron</p>

<p><strong>Middle Notes</strong><br>Suede, Leather, Tonka Bean</p>
<p><strong>Base Notes</strong><br>Vanilla, Amber, Musk</p>
</div>"
9055162269919,Ishq Al Shuyukh Silver,ishq-al-shuyukh-silver,Lattafa Pride,Men,Unisex,Eau De Parfum,3.4 oz,"Lemon, Bergamot","Pineapple, Black Pepper","Vanilla, Cedar, Amberwood, Patchouli",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/ishq-al-shuyukh-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_01efcde1-cd10-4443-941e-358121cffbdd.png?v=1749370954,,2025-05-16T03:30:04-04:00,2025-06-08T04:22:37-04:00,"The Lattafa Pride 2 Piece Set includes two captivating 3.4 oz Eau de Parfum sprays: Ishq Al Shuyukh Gold and Ishq Al Shuyukh Silver. Ishq Al Shuyukh Gold EDP Spray offers a luxurious and warm fragrance with rich, opulent notes, perfect for making a lasting impression. Ishq Al Shuyukh Silver EDP Spray provides a fresh and elegant aroma with a blend of refined undertones, ideal for any occasion. This set delivers a versatile and sophisticated collection, embodying the essence of timeless elegance and charm.
Top Notes
Lemon, Bergamot
Middle Notes
Pineapple, Black Pepper
Base Notes
Vanilla, Cedar, Amberwood, Patchouli","<div class=""descnew"">
<p>

The Lattafa Pride 2 Piece Set includes two captivating 3.4 oz Eau de Parfum sprays: Ishq Al Shuyukh Gold and Ishq Al Shuyukh Silver. Ishq Al Shuyukh Gold EDP Spray offers a luxurious and warm fragrance with rich, opulent notes, perfect for making a lasting impression. Ishq Al Shuyukh Silver EDP Spray provides a fresh and elegant aroma with a blend of refined undertones, ideal for any occasion. This set delivers a versatile and sophisticated collection, embodying the essence of timeless elegance and charm.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Lemon, Bergamot</p>

<p><strong>Middle Notes</strong><br>Pineapple, Black Pepper</p>
<p><strong>Base Notes</strong><br>Vanilla, Cedar, Amberwood, Patchouli</p>
</div>"
9055162368223,Kashan,kashan,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Pepper, Orange, Clary Sage","Cashmeran, Raspberry, Ambroxan","Sandalwood, Vetiver, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/kashan,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_8bb3f84e-4e16-4a98-b9c0-7e247bb98d5e.png?v=1749370910,,2025-05-16T03:30:07-04:00,2025-06-08T04:21:54-04:00,"Lattafa Pride Natural Oud Eau de Parfum is a captivating fragrance that blends exotic spices and rich woods, creating a scent of opulence and mystery. It opens with an intriguing combination of saffron, juicy red fruits, and warm nutmeg, instantly drawing you in with its spicy-sweet allure. The heart of the fragrance unfolds with the romantic and timeless floral notes of rose and jasmine, adding a layer of elegance and depth. In the base, the powerful presence of oud is softened by the earthiness of cedar wood, enriched by the resinous warmth of benzoin and amber, leaving a luxurious, long-lasting trail.
Top Notes
Pepper, Orange, Clary Sage
Middle Notes
Cashmeran, Raspberry, Ambroxan
Base Notes
Sandalwood, Vetiver, Musk","<div class=""descnew"">
<p>

Lattafa Pride Natural Oud Eau de Parfum is a captivating fragrance that blends exotic spices and rich woods, creating a scent of opulence and mystery. It opens with an intriguing combination of saffron, juicy red fruits, and warm nutmeg, instantly drawing you in with its spicy-sweet allure. The heart of the fragrance unfolds with the romantic and timeless floral notes of rose and jasmine, adding a layer of elegance and depth. In the base, the powerful presence of oud is softened by the earthiness of cedar wood, enriched by the resinous warmth of benzoin and amber, leaving a luxurious, long-lasting trail.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Pepper, Orange, Clary Sage</p>

<p><strong>Middle Notes</strong><br>Cashmeran, Raspberry, Ambroxan</p>
<p><strong>Base Notes</strong><br>Sandalwood, Vetiver, Musk</p>
</div>"
9055162564831,La Collection - 1886,la-collection-1886,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Bergamot, Mate","Cinnamon Bark, Jasmine, Orris, Tonka Beans, Bran","Vanilla, White Musk, White Chocolate, White Tobacco, Patchouli",,54.99,54.99,,0.0,True,1,https://www.lattafa-usa.com/products/la-collection-1886,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_21985069-0404-4850-88a8-8d59e8f9f543.png?v=1749370878,,2025-05-16T03:30:13-04:00,2025-06-08T04:21:22-04:00,"Lattafa Pride La Collection D'antiquités is a distinguished fragrance that blends timeless elegance with modern sophistication. This scent combines rich, complex notes of exotic spices, luxurious florals, and deep, sensual woods, creating a refined and memorable experience. Ideal for those who appreciate classic, high-end fragrances with a unique and modern twist.
Top Notes
Bergamot, Mate
Middle Notes
Cinnamon Bark, Jasmine, Orris, Tonka Beans, Bran
Base Notes
Vanilla, White Musk, White Chocolate, White Tobacco, Patchouli","<div class=""descnew"">
<p>

Lattafa Pride La Collection D'antiquités is a distinguished fragrance that blends timeless elegance with modern sophistication. This scent combines rich, complex notes of exotic spices, luxurious florals, and deep, sensual woods, creating a refined and memorable experience. Ideal for those who appreciate classic, high-end fragrances with a unique and modern twist.
</p>
</div>

<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Bergamot, Mate</p>
</div>

<div class=""notesfinal"">
<p><strong>Middle Notes</strong><br>Cinnamon Bark, Jasmine, Orris, Tonka Beans, Bran</p>
</div>

<div class=""notesfinal"">
<p><strong>Base Notes</strong><br>Vanilla, White Musk, White Chocolate, White Tobacco, Patchouli</p>
</div>
"
9055162728671,La Collection D'Antiquities - 1505,la-collection-dantiquities-1505,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Black Cherry, Saffron","Osmanthus, Olibnanum, Amyris","Balsam, Styrax, Cypriol, Guaiacwood",,54.99,54.99,,0.0,False,1,https://www.lattafa-usa.com/products/la-collection-dantiquities-1505,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_3520c07c-a663-4f9e-9c3b-61a50db7842e.png?v=1749370806,,2025-05-16T03:30:18-04:00,2025-06-08T04:20:29-04:00,"This bold and timeless scent combines fruity sweetness with warm and woody undertones. Whether you’re a woman or a man, La Collection d’Antiquités 1505 promises an unforgettable olfactory experience.
Top Notes
Black Cherry, Saffron
Middle Notes
Osmanthus, Olibnanum, Amyris
Base Notes
Balsam, Styrax, Cypriol, Guaiacwood","<div class=""descnew"">
<p>This bold and timeless scent combines fruity sweetness with warm and woody undertones. Whether you’re a woman or a man, La Collection d’Antiquités 1505 promises an unforgettable olfactory experience.</p> 
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Black Cherry, Saffron</p>
</div>
<div class=""notesfinal"">
<p><strong>Middle Notes</strong><br>Osmanthus, Olibnanum, Amyris</p>
</div>
<div class=""notesfinal"">
<p><strong>Base Notes</strong><br>Balsam, Styrax, Cypriol, Guaiacwood</p>
</div>"
9055162663135,La Collection - 1910,la-collection-1910,Lattafa Pride,Unisex,Men,Eau De Parfum,N/A,"are Apple, Rose and Davana; middle notes are Cedar and Osmanthus; base notes are Tonka Bean, Vanilla and Patchouli","are Cedar and Osmanthus; base notes are Tonka Bean, Vanilla and Patchouli","are Tonka Bean, Vanilla and Patchouli",,54.99,54.99,,0.0,False,1,https://www.lattafa-usa.com/products/la-collection-1910,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_174bac5d-46f8-4913-b909-3deec5538d48.png?v=1749370772,,2025-05-16T03:30:15-04:00,2025-06-08T04:19:35-04:00,"La Collection D'antiquités 1910 by Lattafa Perfumes is a Floral Fruity Gourmand fragrance for women and men. This is a new fragrance. La Collection D'antiquités 1910 was launched in 2023. Top notes are Apple, Rose and Davana; middle notes are Cedar and Osmanthus; base notes are Tonka Bean, Vanilla and Patchouli.
Top Notes
Rose, Apple, Davana
Middle Notes
Osmanthus, Cedarwood
Base Notes
Tonka Bean, Vanilla Patchouli","<div class=""descnew"">
<p>La Collection D'antiquités 1910 by Lattafa Perfumes is a Floral Fruity Gourmand fragrance for women and men. This is a new fragrance. La Collection D'antiquités 1910 was launched in 2023. Top notes are Apple, Rose and Davana; middle notes are Cedar and Osmanthus; base notes are Tonka Bean, Vanilla and Patchouli.</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Rose, Apple, Davana</p>
</div>
<div class=""notesfinal"">
<p><strong>Middle Notes</strong><br>Osmanthus, Cedarwood</p>
</div>
<div class=""notesfinal"">
<p><strong>Base Notes</strong><br>Tonka Bean, Vanilla Patchouli</p>
</div>"
9055159746783,Afaq Gold,afaq-gold,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Cassis, Pear","Tuberose, Jasmine","Cashmeran, Sandalwood",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/afaq-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_441985c8-8b11-4850-9382-4b17321f1be3.png?v=1749363994,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:28:53-04:00,2025-06-08T02:26:37-04:00,"Afaq in Arabic means the world, the universe, the horizons. Similarly, Afaq Gold takes you beyond the horizon with a beautiful sweet floral concoction. The beginning of this fragrance is an intense sweetness given through pear and cassis which does not lose its intensity as it mixes in with floral notes half way thru. The dry down of this fragrance is a soft, sweet, warm, and delicate.
Top Notes
Cassis, Pear
Middle Notes
Tuberose, Jasmine
Base Notes
Cashmeran, Sandalwood","<div class=""descnew"">
<p>Afaq in Arabic means the world, the universe, the horizons. Similarly, Afaq Gold takes you beyond the horizon with a beautiful sweet floral concoction. The beginning of this fragrance is an intense sweetness given through pear and cassis which does not lose its intensity as it mixes in with floral notes half way thru. The dry down of this fragrance is a soft, sweet, warm, and delicate.</p>
</div>

<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Cassis, Pear</p>

<p><strong>Middle Notes</strong><br>Tuberose, Jasmine</p>
<p><strong>Base Notes</strong><br>Cashmeran, Sandalwood</p>
</div>"
9055159812319,Affection,affection,Lattafa Pride,Unisex,Unisex,EDP,3.4 oz,"featuring Pistachio, Hazelnut, and Cassis buds","Lactones, Jasmine, Lily of the Valley, Raspberry","Lactones, Vanilla, Tonka Bean",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/affection,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_d21c7539-7e9b-43ef-af36-5ab2ef62b89f.png?v=1749363960,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:28:56-04:00,2025-06-08T02:26:02-04:00,"Immerse yourself in the captivating allure of Lattafa's Pride Affection EDP, a fragrance designed for the bold and confident. This unique unisex scent, available in a generous 3.4 oz size, is an exclusive blend of top notes featuring Pistachio, Hazelnut, and Cassis buds.
Top Notes
Pistachio, Hazelnut, Black Currant
Middle Notes
Lactones, Jasmine, Lily of the Valley, Raspberry
Base Notes
Lactones, Vanilla, Tonka Bean","<div class=""descnew"">
<p>

Immerse yourself in the captivating allure of Lattafa's Pride Affection EDP, a fragrance designed for the bold and confident. This unique unisex scent, available in a generous 3.4 oz size, is an exclusive blend of top notes featuring Pistachio, Hazelnut, and Cassis buds.






</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Pistachio, Hazelnut, Black Currant</p>

<p><strong>Middle Notes</strong><br>Lactones, Jasmine, Lily of the Valley, Raspberry</p>
<p><strong>Base Notes</strong><br>Lactones, Vanilla, Tonka Bean</p>
</div>"
9055159910623,Ajwaa,ajwaa,Lattafa Pride,Unisex,Unisex,Eau De Parfum,N/A,"Elemi, Dates, Lemon, Bergamot","Licorice, Myrrh","Benzoic, Incense",,54.99,54.99,,0.0,True,1,https://www.lattafa-usa.com/products/ajwaa,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_300f8c2f-6946-429a-a28e-e1e962f45061.png?v=1749363920,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:28:59-04:00,2025-06-08T02:25:25-04:00,"Ajwaa is a luxurious and captivating perfume that weaves together the exquisite notes of bergamot, elemi, dates, and lemon to create an olfactory journey reminiscent of Arabian nights. The base of Ajwaa is enriched with the sweet and decadent scent of dates. Dates offer a rich and indulgent aroma, reminiscent of dessert delicacies and the opulence of Arabian palaces. This note adds a sumptuous and sensuous character to the fragrance, like the taste of a perfectly ripened date. This fragrance is a sensory journey through the heart of an ancient desert oasis, where the scents of citrus groves, fragrant resins, and sweet treasures mingle in the air. Ajwaa is the perfect choice for those who seek a perfume that embodies the essence of Arabian heritage and luxury.
Top Notes
Elemi, Dates, Lemon, Bergamot
Middle Notes
Licorice, Myrrh
Base Notes
Benzoic, Incense","<div class=""descnew"">
<p>

Ajwaa is a luxurious and captivating perfume that weaves together the exquisite notes of bergamot, elemi, dates, and lemon to create an olfactory journey reminiscent of Arabian nights. The base of Ajwaa is enriched with the sweet and decadent scent of dates. Dates offer a rich and indulgent aroma, reminiscent of dessert delicacies and the opulence of Arabian palaces. This note adds a sumptuous and sensuous character to the fragrance, like the taste of a perfectly ripened date. This fragrance is a sensory journey through the heart of an ancient desert oasis, where the scents of citrus groves, fragrant resins, and sweet treasures mingle in the air. Ajwaa is the perfect choice for those who seek a perfume that embodies the essence of Arabian heritage and luxury.





</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Elemi, Dates, Lemon, Bergamot</p>

<p><strong>Middle Notes</strong><br>Licorice, Myrrh</p>
<p><strong>Base Notes</strong><br>Benzoic, Incense</p>
</div>"
9055160008927,Al Ameed Silver,al-ameed-silver,Lattafa Pride,Men,Men,Eau De Parfum,N/A,"Clary Sage, Mandarin Orange","Pineapple, Pepper","Leather, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/al-ameed-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_3039dd9a-19c6-4471-8317-b64030a8d476.png?v=1749363882,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:29:01-04:00,2025-06-08T02:24:46-04:00,"An elegant, characterful perfume that can be recommended to all lovers of oriental Oudh perfumes. With its masculine vibe, it is ideal for men, but can also be wear by women and men.
Top Notes
Clary Sage, Mandarin Orange
Middle Notes
Pineapple, Pepper
Base Notes
Leather, Musk","<div class=""descnew"">
<p>

An elegant, characterful perfume that can be recommended to all lovers of oriental Oudh perfumes. With its masculine vibe, it is ideal for men, but can also be wear by women and men.




</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Clary Sage, Mandarin Orange</p>

<p><strong>Middle Notes</strong><br>Pineapple, Pepper</p>
<p><strong>Base Notes</strong><br>Leather, Musk</p>
</div>"
9055160074463,Al Areeq Gold,al-areeq-gold,Lattafa Pride,Women,Unisex,Eau De Parfum,N/A,"Saffron, Black Tea","Suede, Leather, Incense","Vanilla, Amberwood, Musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/al-areeq-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_225e9dfc-4c43-441a-a5bc-ed8c0d11bea6.png?v=1749363844,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:29:04-04:00,2025-06-08T02:24:07-04:00,"Quite different than anything else you will smell for sure! It has black tea which adds this earthy sophistication. Paired with more warm notes such as saffron, suede leather, incense...actually all the notes are warm. Its an intense warm blend with a slight sweetness. perfect for fall and winter.
Top Notes
Saffron, Black Tea
Middle Notes
Suede, Leather, Incense
Base Notes
Vanilla, Amberwood, Musk","<div class=""descnew"">
<p>

Quite different than anything else you will smell for sure! It has black tea which adds this earthy sophistication. Paired with more warm notes such as saffron, suede leather, incense...actually all the notes are warm. Its an intense warm blend with a slight sweetness. perfect for fall and winter.




</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Saffron, Black Tea</p>

<p><strong>Middle Notes</strong><br>Suede, Leather, Incense</p>
<p><strong>Base Notes</strong><br>Vanilla, Amberwood, Musk</p>
</div>"
9055160172767,Al Areeq Silver,al-areeq-silver,Lattafa Pride,Women,Unisex,Eau De Parfum,N/A,"Cardamom, Apple, Lavender","Tobacco, Oud, Cypress, Jasmine","Leather, Musk, Sandalwood, Vanilla",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/al-areeq-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_d29b0561-f93c-4d30-948b-4ec589a28f1b.png?v=1749363812,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:29:07-04:00,2025-06-08T02:23:36-04:00,"Lattafa Pride Al Areeq Silver inspired by the Arabic words Latif for kindness and Lateefa for pleasant, Lattafa resonates with the luxury and elegance of the Arabian culture and it vividly captures the essence of its glorious heritage in its captivating fragrance.
Top Notes
Cardamom, Apple, Lavender
Middle Notes
Tobacco, Oud, Cypress, Jasmine
Base Notes
Leather, Musk, Sandalwood, Vanilla","<div class=""descnew"">
<p>

Lattafa Pride Al Areeq Silver inspired by the Arabic words Latif for kindness and Lateefa for pleasant, Lattafa resonates with the luxury and elegance of the Arabian culture and it vividly captures the essence of its glorious heritage in its captivating fragrance.




</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Cardamom, Apple, Lavender</p>

<p><strong>Middle Notes</strong><br>Tobacco, Oud, Cypress, Jasmine</p>
<p><strong>Base Notes</strong><br>Leather, Musk, Sandalwood, Vanilla</p>
</div>"
9055160271071,Al Qiam Gold,al-qiam-gold,Lattafa Pride,Women,Unisex,Eau De Parfum,N/A,"Raspberry, Saffron","Leather, Patchouli","Oud, Amber, Benzoin, Guaiac Wood, Vetiver",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/al-qiam-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_1ebbd235-e7f4-4809-ad42-cb3a7fecfcab.png?v=1749363777,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:29:09-04:00,2025-06-08T02:23:04-04:00,"Al Qiam presents an overall sweet woody concoction with small hints of aromatic fragrances. The sweetness is derived from Amber and its mixture with Oud, Guaiac Wood, and Vetiver add an evocating warmth. This fragrance is suitable for everyday wear.
Top Notes
Raspberry, Saffron
Middle Notes
Leather, Patchouli
Base Notes
Oud, Amber, Benzoin, Guaiac Wood, Vetiver","<div class=""descnew"">
<p>

Al Qiam presents an overall sweet woody concoction with small hints of aromatic fragrances. The sweetness is derived from Amber and its mixture with Oud, Guaiac Wood, and Vetiver add an evocating warmth. This fragrance is suitable for everyday wear.




</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Raspberry, Saffron</p>

<p><strong>Middle Notes</strong><br>Leather, Patchouli</p>
<p><strong>Base Notes</strong><br>Oud, Amber, Benzoin, Guaiac Wood, Vetiver</p>
</div>"
9055160369375,Al Qiam Silver,al-qiam-silver,Lattafa Pride,Men,Unisex,Eau De Parfum,N/A,"Grapefruit, Ginger","Ambroxan, Sandalwood","Musk, Vetiver",,49.99,49.99,,0.0,False,1,https://www.lattafa-usa.com/products/al-qiam-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_47f2ce8b-b482-4cf0-bafb-4d37bff63393.png?v=1749363736,"LATTAFATAG, Missing Desc, spo-cs-disabled, spo-default, spo-disabled, spo-notify-me-disabled",2025-05-16T03:29:12-04:00,2025-06-08T02:22:21-04:00,"This fragrance provides a love at first smell experience. The first sniff of this fragrance will give you a strong citrus followed by a dry down of sweet citrus. It will linger on your body throughout your day and everytime you smell yourself you will fall in love again and again.
Top Notes
Grapefruit, Ginger
Middle Notes
Ambroxan, Sandalwood
Base Notes
Musk, Vetiver","<div class=""descnew"">
<p>

This fragrance provides a love at first smell experience. The first sniff of this fragrance will give you a strong citrus followed by a dry down of sweet citrus. It will linger on your body throughout your day and everytime you smell yourself you will fall in love again and again.




</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Grapefruit, Ginger</p>

<p><strong>Middle Notes</strong><br>Ambroxan, Sandalwood</p>
<p><strong>Base Notes</strong><br>Musk, Vetiver</p>
</div>"
9055160467679,Ansaam Gold,ansaam-gold,Lattafa Pride,Women,Unisex,Eau De Parfum,N/A,"of the fragrance include bergamot, lemon, lavender, and pink pepper","include jasmine, rose, and iris, while the base notes feature patchouli, cedarwood, amber, and musk","feature patchouli, cedarwood, amber, and musk",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/ansaam-gold,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_97553617-4548-450d-88eb-2fb032306f94.png?v=1749363699,,2025-05-16T03:29:14-04:00,2025-06-08T02:21:43-04:00,"Lattafa Ansaam Gold is a fragrance marketed as a unisex perfume. It is produced by Lattafa, a company based in the United Arab Emirates that specializes in perfumes and fragrances. According to the product description, Lattafa Ansaam Gold features a combination of floral and woody scents. The top notes of the fragrance include bergamot, lemon, lavender, and pink pepper. The heart notes include jasmine, rose, and iris, while the base notes feature patchouli, cedarwood, amber, and musk. The resulting fragrance is described as warm, spicy, and luxurious, with a strong sillage and long-lasting scent.
Top Notes
Mandarin Orange, Pear
Middle Notes
Sweet Notes, Jasmine, Rose
Base Notes
Vanilla, Musk, Raspberry","<div class=""descnew"">
<p>

Lattafa Ansaam Gold is a fragrance marketed as a unisex perfume. It is produced by Lattafa, a company based in the United Arab Emirates that specializes in perfumes and fragrances. According to the product description, Lattafa Ansaam Gold features a combination of floral and woody scents. The top notes of the fragrance include bergamot, lemon, lavender, and pink pepper. The heart notes include jasmine, rose, and iris, while the base notes feature patchouli, cedarwood, amber, and musk. The resulting fragrance is described as warm, spicy, and luxurious, with a strong sillage and long-lasting scent.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Mandarin Orange, Pear</p>

<p><strong>Middle Notes</strong><br>Sweet Notes, Jasmine, Rose</p>
<p><strong>Base Notes</strong><br>Vanilla, Musk, Raspberry</p>
</div>"
9055160565983,Ansaam Silver,ansaam-silver,Lattafa Pride,Men,Unisex,Eau De Parfum,N/A,"Cardamom, Bergamot","Lavender, Davana","of Ansaam Silver are warm and comforting, with a fusion of amber, musk, and patchouli, providing a sensual and lasting finish that leaves a memorable impression",,49.99,49.99,,0.0,True,1,https://www.lattafa-usa.com/products/ansaam-silver,https://cdn.shopify.com/s/files/1/0754/4936/8799/files/1_219949b2-5408-4498-9a6a-b2e7e3c33e17.png?v=1749363657,,2025-05-16T03:29:17-04:00,2025-06-08T02:21:05-04:00,"Lattafa Ansaam Silver EDP Spray for Unisex 3.4 Ounce"" is a captivating fragrance that transcends gender boundaries, offering a unique olfactory experience for both men and women. This exquisite Eau de Parfum opens with a refreshing burst of citrus and green notes, creating an invigorating and vibrant top that immediately uplifts the senses. As the fragrance unfolds, a harmonious blend of floral and woody accords emerges, featuring hints of rose, jasmine, and cedarwood, which add depth and sophistication to the composition. The base notes of Ansaam Silver are warm and comforting, with a fusion of amber, musk, and patchouli, providing a sensual and lasting finish that leaves a memorable impression. Versatile enough for everyday wear or special occasions, this fragrance embodies elegance and allure, making it a timeless addition to any fragrance collection. Experience the sophistication and charm of this captivating fragrance, designed to evoke feelings of confidence and sensuality with every spray.
Top Notes
Cardamom, Bergamot
Middle Notes
Lavender, Davana
Base Notes
Vanilla, Amber, Patchouli","<div class=""descnew"">
<p>

Lattafa Ansaam Silver EDP Spray for Unisex 3.4 Ounce"" is a captivating fragrance that transcends gender boundaries, offering a unique olfactory experience for both men and women. This exquisite Eau de Parfum opens with a refreshing burst of citrus and green notes, creating an invigorating and vibrant top that immediately uplifts the senses. As the fragrance unfolds, a harmonious blend of floral and woody accords emerges, featuring hints of rose, jasmine, and cedarwood, which add depth and sophistication to the composition. The base notes of Ansaam Silver are warm and comforting, with a fusion of amber, musk, and patchouli, providing a sensual and lasting finish that leaves a memorable impression. Versatile enough for everyday wear or special occasions, this fragrance embodies elegance and allure, making it a timeless addition to any fragrance collection. Experience the sophistication and charm of this captivating fragrance, designed to evoke feelings of confidence and sensuality with every spray.



</p>
</div>
<div class=""notesfinal"">
<p><strong>Top Notes</strong><br>Cardamom, Bergamot</p>

<p><strong>Middle Notes</strong><br>Lavender, Davana</p>
<p><strong>Base Notes</strong><br>Vanilla, Amber, Patchouli</p>
</div>"
